Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Distance
267.533,3.49,-4.35,-8.37,-0.58,0,0.62,3445.42
267.579,3.49,-4.35,-8.37,-0.58,0,0.62,3445.42
267.623,3.49,-4.35,-8.37,-0.58,0,0.62,3445.42
267.669,1.62,-3.98,-8.43,-0.27,-0.83,0.57,3448.81
267.715,1.62,-3.98,-8.43,-0.27,-0.83,0.57,3448.81
267.76,0.62,-2.65,-10.88,-1.15,-1.25,0.07,3453.05
267.838,0.62,-2.65,-10.88,-1.15,-1.25,0.07,3453.05
267.885,0.62,-2.65,-10.88,-1.15,-1.25,0.07,3453.05
267.93,-0.95,-0.31,-8.72,-0.94,-1.05,0.06,3454.74
267.977,-0.95,-0.31,-8.72,-0.94,-1.05,0.06,3454.74
268.023,-0.95,-0.31,-8.72,-0.94,-1.05,0.06,3454.74
268.068,-1.49,-0.22,-10.37,-1.11,-1.1,0.23,3452.63
268.112,-1.49,-0.22,-10.37,-1.11,-1.1,0.23,3452.63
268.162,-1.49,-0.22,-10.37,-1.11,-1.1,0.23,3452.63
268.192,-1.53,1.07,-8.25,-1.17,-0.8,0.1,3439.06
268.236,-1.53,1.07,-8.25,-1.17,-0.8,0.1,3439.06
268.282,-1.82,1.42,-9.71,-1.07,-0.76,0.19,3424.23
268.403,1.23,1.98,-9.73,-0.29,1.19,-0.44,3426.35
268.466,1.7,2.96,-9.27,-0.01,1.4,-0.57,3426.35
268.493,-5.51,-0.12,-8.26,0.74,-1.22,-0.4,3417.45
268.539,-5.51,-0.12,-8.26,0.74,-1.22,-0.4,3417.45
268.585,-6.63,0.07,-6.26,1.84,-4.1,2.15,3197.07
268.63,-6.63,0.07,-6.26,1.84,-4.1,2.15,3197.07
268.676,-6.86,-0.41,-6.43,1.84,-4.1,2.15,3259.79
268.721,-6.86,-0.41,-6.43,1.84,-4.1,2.15,3259.79
268.768,-6.86,-0.41,-6.43,1.84,-4.1,2.15,3259.79
268.816,-1.39,0.54,-9.63,-1.77,4.11,-3.09,3456.86
268.898,0.14,2.11,-10.32,-1.52,3.42,-1.04,3453.47
268.943,0.14,2.11,-10.32,-1.52,3.42,-1.04,3453.47
268.986,0.14,2.11,-10.32,-1.52,3.42,-1.04,3453.47
269.033,-5.49,-1.82,-7.85,2.25,-4.17,1.3,3211.05
269.079,-5.49,-1.82,-7.85,2.25,-4.17,1.3,3211.05
269.125,-5.49,-1.82,-7.85,2.25,-4.17,1.3,3211.05
269.17,-6.35,-0.33,-5.98,2.25,-4.17,1.3,3297.09
269.217,-6.35,-0.33,-5.98,2.25,-4.17,1.3,3297.09
269.261,-6.35,-1.41,-7.72,1.39,-3.46,2.18,3440.76
269.31,-6.35,-1.41,-7.72,1.39,-3.46,2.18,3440.76
269.344,-5.04,-1.21,-7.85,0.97,-1.77,-0.21,3428.89
269.469,-2.12,-0.76,-9.72,-1.26,3.49,-1.56,3453.05
269.516,-2.12,-0.76,-9.72,-1.26,3.49,-1.56,3453.05
269.562,0.08,0.9,-10.33,-1.26,3.49,-1.56,3458.98
269.608,0.08,0.9,-10.33,-1.26,3.49,-1.56,3458.98
269.653,-0.15,-1.53,-8.53,-0.34,0.76,-0.17,3451.35
269.697,-5.73,-1.1,-4.86,1.71,-3.5,0.59,3300.48
269.742,-5.73,-1.1,-4.86,1.71,-3.5,0.59,3300.48
269.784,-5.73,-1.1,-4.86,1.71,-3.5,0.59,3300.48
269.825,-5.73,-1.1,-4.86,1.71,-3.5,0.59,3300.48
269.88,-7.17,-1.06,-5.61,2.18,-4.35,1.98,3258.52
269.968,-7.17,-1.06,-5.61,2.18,-4.35,1.98,3258.52
270.011,-8.77,-0.66,-3.87,2.18,-4.35,1.98,3268.27
270.056,-8.77,-0.66,-3.87,2.18,-4.35,1.98,3268.27
270.101,-9.28,-0.56,-4.33,1.31,-3.02,1.44,3292.85
270.151,-9.28,-0.56,-4.33,1.31,-3.02,1.44,3292.85
270.178,-9.28,-0.56,-4.33,1.31,-3.02,1.44,3292.85
270.222,-8.33,-0.31,-5.05,-0.11,-0.01,-0.16,3051.7
270.267,-8.33,-0.31,-5.05,-0.11,-0.01,-0.16,3051.7
270.313,-5.98,-1.31,-6.83,0.18,-0.3,0.3,3292.85
270.356,-5.98,-1.31,-6.83,0.18,-0.3,0.3,3292.85
270.398,-6.05,-0.2,-6.45,0.18,0.19,0.02,3415.75
270.491,-6.05,-0.2,-6.45,0.18,0.19,0.02,3415.75
270.538,-4.89,-0.99,-11.51,-0.24,1.57,-0.57,3447.54
270.583,-4.89,-0.99,-11.51,-0.24,1.57,-0.57,3447.54
270.627,0.23,0.47,-9.68,-0.77,3.66,-0.63,3456.86
270.672,-0.2,0.4,-9.18,-0.15,1.41,0.06,3459.41
270.714,-0.2,0.4,-9.18,-0.15,1.41,0.06,3459.41
270.757,-7.73,-3.62,-6.97,1.37,-3.59,-0.96,3138.58
270.803,-7.73,-3.62,-6.97,1.37,-3.59,-0.96,3138.58
270.837,-7.73,-3.62,-6.97,1.37,-3.59,-0.96,3138.58
270.882,-7.73,-3.62,-6.97,1.37,-3.59,-0.96,3138.58
270.928,-7.89,0.39,-0.82,3.4,-4.32,1.7,3280.56
271.042,-9.18,-0.94,0.75,1.7,-2.57,1.19,3318.7
271.087,-9.18,-0.94,0.75,1.7,-2.57,1.19,3318.7
271.13,-9.59,-2.34,-4.44,-1.38,1.85,-1.2,3234.79
271.175,-9.59,-2.34,-4.44,-1.38,1.85,-1.2,3234.79
271.218,-2.55,-1.39,-7.85,-2.77,4.35,-2.2,3450.93
271.268,2.28,0.84,-9.92,-1.07,3.47,0.03,3444.15
271.314,2.73,1,-9.21,-0.49,2.69,0,3447.54
271.361,0.73,-0.75,-9.53,0.5,-0.99,-0.52,3461.53
271.409,0.73,-0.75,-9.53,0.5,-0.99,-0.52,3461.53
271.454,-7.97,-3.4,-6.34,1.78,-4.1,-0.42,3192.41
271.574,-9.43,-1.41,-1.09,2.95,-4.13,2.06,3328.87
271.621,-9.43,-1.41,-1.09,2.95,-4.13,2.06,3328.87
271.667,-9.33,-1.5,-3.24,0.81,-2.03,0.56,3239.45
271.711,-9.33,-1.5,-3.24,0.81,-2.03,0.56,3239.45
271.757,-9.33,-1.5,-3.24,0.81,-2.03,0.56,3239.45
271.801,-11.89,-6.25,0.31,0.81,-2.03,0.56,3303.87
271.848,-11.89,-6.25,0.31,0.81,-2.03,0.56,3303.87
271.896,-11.89,-6.25,0.31,0.81,-2.03,0.56,3303.87
271.938,-1.5,-2.12,-8.44,-2.65,4.36,-3.32,3450.08
271.984,-1.5,-2.12,-8.44,-2.65,4.36,-3.32,3450.08
272.077,1.68,-1.87,-9.93,-2.65,4.36,-3.32,3452.2
272.127,4.01,-1.58,-8,-0.71,3.58,0.06,3392.44
272.17,2.8,-2.82,-9.53,-0.19,0.68,0.42,3451.35
272.214,2.8,-2.82,-9.53,-0.19,0.68,0.42,3451.35
272.259,2.8,-2.82,-9.53,-0.19,0.68,0.42,3451.35
272.314,2.8,-2.82,-9.53,-0.19,0.68,0.42,3451.35
272.356,-7.21,-2.44,-5.55,2.08,-3.87,1.7,3294.12
272.383,-7.21,-2.44,-5.55,2.08,-3.87,1.7,3294.12
272.46,-0.96,-4.49,-8.94,-1.06,2.2,-1.83,3448.81
272.505,-0.96,-4.49,-8.94,-1.06,2.2,-1.83,3448.81
272.625,6.55,-3.15,-7.36,-1.69,4.19,-2.39,3435.25
272.686,6.55,-3.15,-7.36,-1.69,4.19,-2.39,3435.25
272.714,5.34,-2.47,-7.49,-1.05,2.69,-0.04,3438.64
272.758,5.34,-2.47,-7.49,-1.05,2.69,-0.04,3438.64
272.802,3.67,-4.96,-7.31,0.02,0.26,0.17,3451.78
272.846,3.67,-4.96,-7.31,0.02,0.26,0.17,3451.78
272.89,3.67,-4.96,-7.31,0.02,0.26,0.17,3451.78
272.934,-1.29,-5.13,-8.28,1.8,-3.68,1.1,3448.39
272.975,-1.29,-5.13,-8.28,1.8,-3.68,1.1,3448.39
273.018,-4.12,-5.24,-6,1.8,-3.68,1.1,3441.61
273.108,-7.08,-4.26,-2.76,2.06,-4.36,2.81,3358.96
273.152,-7.93,-5.09,-2.55,1.65,-4.07,2.35,3272.51
273.195,-7.93,-5.09,-2.55,1.65,-4.07,2.35,3272.51
273.239,-8.33,-2.94,-4.12,0.51,-3.59,1.26,3201.31
273.284,-8.33,-2.94,-4.12,0.51,-3.59,1.26,3201.31
273.331,2.35,-4.83,-6.81,-1.53,4.1,-2.41,3450.93
273.374,4.7,-4.48,-7.66,-1.32,4.36,-2.09,3444.15
273.418,4.7,-4.48,-7.66,-1.32,4.36,-2.09,3444.15
273.462,4.7,-4.48,-7.66,-1.32,4.36,-2.09,3444.15
273.507,4.7,-4.48,-7.66,-1.32,4.36,-2.09,3444.15
273.552,7.73,-3.34,-6.51,-1.06,4.05,-0.71,3436.94
273.669,10.01,-2.8,-0.47,-0.01,3.63,-0.18,3446.69
273.714,10.01,-2.8,-0.47,-0.01,3.63,-0.18,3446.69
273.76,9.39,-3.42,2.87,0.4,3.43,0.11,3430.16
273.804,9.39,-3.42,2.87,0.4,3.43,0.11,3430.16
273.849,9.39,-3.42,2.87,0.4,3.43,0.11,3430.16
273.891,9.39,-3.42,2.87,0.4,3.43,0.11,3430.16
273.933,9.39,-3.42,2.87,0.4,3.43,0.11,3430.16
273.976,7.75,-3.12,4.29,0.58,2.81,0.38,3418.72
274.018,7.75,-3.12,4.29,0.58,2.81,0.38,3418.72
274.069,7.75,-3.12,4.29,0.58,2.81,0.38,3418.72
274.161,7.39,-3.63,5.1,0.5,1.91,0.28,3395.83
274.206,7.39,-3.63,5.1,0.5,1.91,0.28,3395.83
274.25,7.39,-3.63,5.1,0.5,1.91,0.28,3395.83
274.297,3.63,-3.35,8.8,0.38,1.08,0.13,3447.96
274.344,2.65,-3.37,9.77,0.32,0.76,0.14,3447.12
274.393,2.65,-3.37,9.77,0.32,0.76,0.14,3447.12
274.438,1.97,-2.99,9.57,0.29,0.54,0.08,3447.12
274.483,1.97,-2.99,9.57,0.29,0.54,0.08,3447.12
274.529,2,-3.12,8.85,0.13,0.21,0.06,3447.54
274.576,1.88,-3.14,9.49,0.04,-0.16,0,3447.54
274.688,2.08,-2.65,9.63,0.08,-0.39,0.01,3448.81
274.733,2.08,-2.65,9.63,0.08,-0.39,0.01,3448.81
274.777,2.08,-2.65,9.63,0.08,-0.39,0.01,3448.81
274.823,3.34,-3.06,6.3,-0.48,-2.29,-0.15,3420.84
274.869,3.34,-3.06,6.3,-0.48,-2.29,-0.15,3420.84
274.914,3.34,-3.06,6.3,-0.48,-2.29,-0.15,3420.84
274.959,7.27,-4,-4.46,-2.79,-4.3,-0.89,3442.88
275.002,7.27,-4,-4.46,-2.79,-4.3,-0.89,3442.88
275.048,6.1,-4.06,-7.78,-2.79,-4.3,-0.89,3443.73
275.093,1.02,-4.39,-8.76,0.17,-4.36,0.34,3450.08
275.206,-4.88,-4.81,-7.81,0.74,-4.36,0.97,3429.32
275.253,-7.18,-5.49,-4.93,0.74,-4.36,0.97,3397.53
275.299,-7.18,-5.49,-4.93,0.74,-4.36,0.97,3397.53
275.346,-7.21,-2.65,5.35,0.59,-3.9,0.68,3435.67
275.38,-7.21,-2.65,5.35,0.59,-3.9,0.68,3435.67
275.41,-5.32,-2.23,7.9,0.76,-3.42,0.3,3431.01
275.456,-5.32,-2.23,7.9,0.76,-3.42,0.3,3431.01
275.519,-4.68,-2.01,8.56,0.76,-3.42,0.3,3426.77
275.534,-4.68,-2.01,8.56,0.76,-3.42,0.3,3426.77
275.581,-1.95,-1.12,9.12,0.6,-2.81,0.21,3443.73
275.626,-0.49,-0.74,10.44,0.6,-2.81,0.21,3442.88
275.738,0.9,-0.66,10.16,0.55,-2.41,0.13,3441.61
275.782,1.27,-0.61,9.85,0.4,-1.77,0.06,3441.61
275.827,1.27,-0.61,9.85,0.4,-1.77,0.06,3441.61
275.87,1.27,-0.61,9.85,0.4,-1.77,0.06,3441.61
275.913,1.6,-0.71,9.59,0.12,-0.85,0.03,3440.34
275.958,1.6,-0.71,9.59,0.12,-0.85,0.03,3440.34
276.002,1.53,-0.63,9.83,0.12,-0.85,0.03,3439.91
276.046,1.53,-0.63,9.83,0.12,-0.85,0.03,3439.91
276.092,0.66,-0.37,9.19,0.07,-0.23,-0.01,3442.03
276.14,-2.1,-1.11,10.06,0.01,0.73,-0.04,3443.3
276.237,-2.1,-1.11,10.06,0.01,0.73,-0.04,3443.3
276.285,-6.27,-2.22,7.69,-0.48,3.17,-0.03,3435.67
276.334,-7.42,-3.23,-5.99,-0.72,4.29,-0.57,3236.48
276.382,-7.09,-3.89,-7.58,-0.5,4.15,-0.66,3434.83
276.412,-7.09,-3.89,-7.58,-0.5,4.15,-0.66,3434.83
276.456,-2.13,-3.95,-10.16,-0.26,4.33,-0.53,3451.35
276.502,-2.13,-3.95,-10.16,-0.26,4.33,-0.53,3451.35
276.547,4.54,-4.59,-8.93,-0.07,4.36,-0.71,3433.98
276.595,6.07,-3.33,-4.64,0.62,4.36,-0.72,3439.49
276.642,6.07,-3.33,-4.64,0.62,4.36,-0.72,3439.49
276.743,7.6,-3.27,1.2,1.58,4.36,-0.84,3446.69
276.786,7.6,-3.27,1.2,1.58,4.36,-0.84,3446.69
276.827,9.2,-3.93,3.06,1.75,4.35,-0.69,3447.54
276.87,9.2,-3.93,3.06,1.75,4.35,-0.69,3447.54
276.923,8.71,-3.5,5.04,1.75,4.35,-0.69,3435.67
276.949,8.71,-3.5,5.04,1.75,4.35,-0.69,3435.67
276.995,8.94,-3.16,6.96,1.43,3.63,-0.58,3436.94
277.042,8.03,-3.44,5.69,0.86,1.85,-0.22,3439.91
277.087,8.03,-3.44,5.69,0.86,1.85,-0.22,3439.91
277.136,9.88,-4.16,4.07,0.33,-0.33,0.27,3429.32
277.165,9.88,-4.16,4.07,0.33,-0.33,0.27,3429.32
277.258,9.35,-6.02,1.59,0.42,-2.34,0.95,3437.37
277.307,3.87,-5.15,-0.29,0.5,-1.48,0.9,3451.35
277.337,3.87,-5.15,-0.29,0.5,-1.48,0.9,3451.35
277.381,0.84,-5.36,-1.82,-0.19,-3.59,3.23,3453.05
277.424,-5.3,-6.95,-3.86,-0.96,-4.17,4.17,3451.35
277.467,-5.3,-6.95,-3.86,-0.96,-4.17,4.17,3451.35
277.512,-10.32,-4.78,-2.46,-0.92,-4.21,4.21,3433.55
277.558,-10.32,-4.78,-2.46,-0.92,-4.21,4.21,3433.55
277.603,-11.78,-3.43,-0.95,-1.36,-3.81,3.47,3370.41
277.65,-9.29,0.95,2.64,-1.5,-4.11,3.37,3374.22
277.697,-9.29,0.95,2.64,-1.5,-4.11,3.37,3374.22
277.805,-9.29,0.95,2.64,-1.5,-4.11,3.37,3374.22
277.849,-9.3,1.2,4.75,-0.7,-3.53,2.61,3385.66
277.894,-9.3,1.2,4.75,-0.7,-3.53,2.61,3385.66
277.938,-7.92,1.81,6.66,-0.28,-1.82,1.75,3360.23
277.982,-7.92,1.81,6.66,-0.28,-1.82,1.75,3360.23
278.028,-6.36,3.32,7.78,0,-1.97,1.63,3427.62
278.073,-6.36,3.32,7.78,0,-1.97,1.63,3427.62
278.119,-6.33,3.76,7.45,0.29,-1.74,1.12,3431.44
278.165,-6.09,5.22,7.68,0.32,-0.83,0.5,3431.86
278.21,-6.09,5.22,7.68,0.32,-0.83,0.5,3431.86
278.332,-9.19,-0.53,-5.24,1.59,3.73,-1.64,3210.21
278.391,-9.19,-0.53,-5.24,1.59,3.73,-1.64,3210.21
278.409,-5.71,-2.98,-6.93,1.81,3.98,-1.8,3446.69
278.456,-5.71,-2.98,-6.93,1.81,3.98,-1.8,3446.69
278.502,-3.97,-4.11,-7.33,1.81,3.98,-1.8,3450.51
278.547,-1.16,-6.03,-7.34,1.58,2.35,-1.57,3455.59
278.591,-1.16,-6.03,-7.34,1.58,2.35,-1.57,3455.59
278.64,1.22,-6.73,-5.94,1.62,2.36,-1.55,3450.93
278.671,1.22,-6.73,-5.94,1.62,2.36,-1.55,3450.93
278.719,2.59,-7.94,-5.09,1.37,2.28,-1.22,3449.24
278.847,2.59,-7.94,-5.09,1.37,2.28,-1.22,3449.24
278.891,3.9,-7.14,-4.15,1.37,2.28,-1.22,3446.69
278.937,4.66,-7.52,-4.03,1.4,2.25,-1.18,3444.15
278.984,4.66,-7.52,-4.03,1.4,2.25,-1.18,3444.15
279.028,5.8,-7.29,-1.52,1.4,2.25,-1.18,3439.49
279.073,6.88,-6.49,1.12,1.36,2.18,-1.12,3438.22
279.118,6.88,-6.49,1.12,1.36,2.18,-1.12,3438.22
279.162,7.11,-5.95,3.08,1.12,2.15,-0.98,3445.42
279.209,7.11,-5.95,3.08,1.12,2.15,-0.98,3445.42
279.254,6.45,-5.65,4.5,1.12,2.15,-0.98,3447.54
279.376,5.71,-4.38,6.25,0.82,2.52,-0.75,3430.59
279.422,6.56,-4.71,5.72,-0.32,-0.68,-0.34,3442.03
279.468,8.59,-5.28,3.55,-0.32,-0.68,-0.34,3445.84
279.513,8.59,-5.28,3.55,-0.32,-0.68,-0.34,3445.84
279.558,5.05,-5.75,-3.6,-1.7,-4.35,1.17,3442.03
279.604,3.52,-4.66,-4.04,-1.7,-4.35,1.17,3451.35
279.65,3.52,-4.66,-4.04,-1.7,-4.35,1.17,3451.35
279.693,-0.81,-7.18,-7.97,-1.28,-4.33,1.87,3454.32
279.737,-0.81,-7.18,-7.97,-1.28,-4.33,1.87,3454.32
279.78,-0.81,-7.18,-7.97,-1.28,-4.33,1.87,3454.32
279.908,-4.23,-5.1,-7.14,-1.17,-4.15,1.61,3446.27
279.952,-4.23,-5.1,-7.14,-1.17,-4.15,1.61,3446.27
279.995,-4.98,-4.37,-5.93,-1.17,-4.15,1.61,3395.41
280.037,-6.62,-3.15,-6.78,-1.03,-3.51,1.1,3331.84
280.082,-6.62,-3.15,-6.78,-1.03,-3.51,1.1,3331.84
280.129,-8.52,-2.28,-5.17,-1.2,-2.26,0.42,3291.15
280.172,-8.52,-2.28,-5.17,-1.2,-2.26,0.42,3291.15
280.214,-5.11,-0.39,-8.72,-1.06,-0.73,0.47,3314.89
280.259,-5.11,-0.39,-8.72,-1.06,-0.73,0.47,3314.89
280.304,1.98,1.28,-10.4,-0.71,3.26,0.29,3448.39
280.406,3.94,0.62,-10.63,-0.35,2.96,-0.05,3439.49
280.451,5.31,-1.4,-9.65,0.28,2.39,0.38,3409.82
280.496,5.69,-3.2,-7.48,1.17,1.81,1.03,3327.6
280.539,5.69,-3.2,-7.48,1.17,1.81,1.03,3327.6
280.586,5.61,-4.58,-6.6,1.81,0.83,1.42,3409.4
280.631,5.61,-4.58,-6.6,1.81,0.83,1.42,3409.4
280.677,5.07,-5.89,-4.23,2.4,0.38,1.26,3447.12
280.721,5.07,-5.89,-4.23,2.4,0.38,1.26,3447.12
280.766,5.07,-5.89,-4.23,2.4,0.38,1.26,3447.12
280.812,4.89,-7.76,-4.29,2.39,0.49,0.82,3449.24
280.929,4.89,-7.76,-4.29,2.39,0.49,0.82,3449.24
280.973,4.32,-7.85,-2.75,1.84,-0.1,0.64,3452.63
281.022,2.46,-6.94,-2.79,1.2,-0.74,0.56,3452.2
281.052,2.46,-6.94,-2.79,1.2,-0.74,0.56,3452.2
281.098,0.17,-7.35,-3.39,0.04,-1.98,1.03,3453.47
281.149,0.17,-7.35,-3.39,0.04,-1.98,1.03,3453.47
281.175,-3.71,-6.35,-4.2,-0.99,-3.78,2.15,3453.05
281.229,-3.71,-6.35,-4.2,-0.99,-3.78,2.15,3453.05
281.26,-4.98,-5.66,-3.76,-0.9,-4.01,2.63,3452.2
281.305,-4.98,-5.66,-3.76,-0.9,-4.01,2.63,3452.2
281.35,-9.14,-2.45,-1.76,-0.8,-1.52,1.53,3428.89
281.468,-8.9,-2.17,-5.08,-1.06,1.49,0.16,3365.74
281.514,-8.9,-2.17,-5.08,-1.06,1.49,0.16,3365.74
281.559,-6.51,-2.09,-8.79,-1.24,2.88,-0.44,3412.79
281.603,-6.51,-2.09,-8.79,-1.24,2.88,-0.44,3412.79
281.649,-2.7,-1.61,-10.59,-1.13,3.09,-0.67,3448.81
281.695,-1.01,-0.82,-10.36,-0.86,3.87,-1,3456.86
281.742,-1.01,-0.82,-10.36,-0.86,3.87,-1,3456.86
281.785,2.77,-1.95,-12.04,-0.86,3.87,-1,3452.63
281.828,2.77,-1.95,-12.04,-0.86,3.87,-1,3452.63
281.869,2.77,-1.95,-12.04,-0.86,3.87,-1,3452.63
281.959,2.4,-3.31,-9.93,0.05,3.78,-0.86,3419.14
282.005,6.23,-1.76,-8.54,0.05,3.78,-0.86,3339.04
282.049,6.23,-1.76,-8.54,0.05,3.78,-0.86,3339.04
282.097,7.41,-4.56,-4.56,1.97,3.68,-0.05,3447.12
282.145,8.91,-5.16,-2.1,2.08,2.62,0.52,3447.96
282.19,8.91,-5.16,-2.1,2.08,2.62,0.52,3447.96
282.236,7.4,-4.6,-0.06,2.08,2.62,0.52,3447.12
282.283,7.4,-4.6,-0.06,2.08,2.62,0.52,3447.12
282.332,5.69,-7.03,-0.1,0.29,-1.51,1.4,3442.88
282.363,5.69,-7.03,-0.1,0.29,-1.51,1.4,3442.88
282.488,-1.29,-7.6,-4.5,-0.72,-3.89,1.9,3453.9
282.533,-8.01,-5.94,-3.21,-0.28,-4,3.45,3453.47
282.577,-8.01,-5.94,-3.21,-0.28,-4,3.45,3453.47
282.639,-6.25,-6.59,-2.35,-0.28,-4,3.45,3450.51
282.67,-7.63,-3.66,-0.52,0.12,-2.64,2.08,3447.54
282.716,-7.63,-3.66,-0.52,0.12,-2.64,2.08,3447.54
282.76,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
282.804,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
282.847,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
282.895,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
282.982,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
283.029,-8.46,-3.32,-0.96,0,-1.58,1.82,3448.39
283.072,-10.35,-5.18,-2.11,0,-0.43,1.27,3447.12
283.117,-8.8,-3.35,-3.94,0,-0.43,1.27,3445.42
283.163,-8.8,-3.35,-3.94,0,-0.43,1.27,3445.42
283.207,-6.54,-3.97,-7.24,-0.83,1.49,0.04,3442.03
283.252,-6.54,-3.97,-7.24,-0.83,1.49,0.04,3442.03
283.3,5.38,-2.48,-11.7,-0.17,3.86,-0.94,3372.53
283.331,5.38,-2.48,-11.7,-0.17,3.86,-0.94,3372.53
283.379,5.38,-2.48,-11.7,-0.17,3.86,-0.94,3372.53
283.422,4.05,-2.13,-7.73,-0.17,3.86,-0.94,3378.88
283.531,8.86,-4.11,-1.46,1.53,4.34,-0.94,3448.39
283.576,6.86,-6.65,0.69,1.42,0.36,0.94,3444.15
283.621,6.86,-6.65,0.69,1.42,0.36,0.94,3444.15
283.667,5.85,-8.1,-2.19,0.35,-2.21,1.87,3441.18
283.711,5.85,-8.1,-2.19,0.35,-2.21,1.87,3441.18
283.757,3.55,-7.53,-3.39,-0.19,-4.17,2.22,3445.84
283.808,3.55,-7.53,-3.39,-0.19,-4.17,2.22,3445.84
283.838,3.55,-7.53,-3.39,-0.19,-4.17,2.22,3445.84
283.88,1.94,-8.32,-3.1,-0.19,-4.17,2.22,3448.39
283.926,1.94,-8.32,-3.1,-0.19,-4.17,2.22,3448.39
284.038,1.61,-6.22,-2.18,0.56,-4.14,2.26,3451.78
284.094,1.61,-6.22,-2.18,0.56,-4.14,2.26,3451.78
284.123,-4.86,-5.83,-1.42,0.36,-3.41,2.51,3450.93
284.165,-7.67,-4.7,0.54,-0.02,-3.33,2.68,3441.18
284.21,-7.67,-4.7,0.54,-0.02,-3.33,2.68,3441.18
284.253,-8.15,-3.95,0.46,-0.31,-2.65,2.47,3430.16
284.3,-8.15,-3.95,0.46,-0.31,-2.65,2.47,3430.16
284.348,-0.12,-1.69,-11.06,-1.58,4.36,-1.03,3451.35
284.394,2.73,-1.56,-12.28,-1.58,4.36,-1.03,3448.39
284.443,2.73,-1.56,-12.28,-1.58,4.36,-1.03,3448.39
284.56,8.09,-3.11,-2.2,1.47,3.82,-0.51,3447.96
284.606,8.09,-3.11,-2.2,1.47,3.82,-0.51,3447.96
284.651,9.7,-4.09,-2.61,1.47,3.82,-0.51,3446.69
284.696,7.04,-7.41,-1.97,0.93,-0.29,1.33,3445
284.74,7.04,-7.41,-1.97,0.93,-0.29,1.33,3445
284.786,7.04,-7.41,-1.97,0.93,-0.29,1.33,3445
284.828,7.04,-7.41,-1.97,0.93,-0.29,1.33,3445
284.87,7.95,-6.96,-3.41,0.93,-0.29,1.33,3444.57
284.914,7.95,-6.96,-3.41,0.93,-0.29,1.33,3444.57
284.956,7.95,-6.96,-3.41,0.93,-0.29,1.33,3444.57
285.035,4.83,-5.89,-4.29,0.74,-4.29,0.81,3451.35
285.078,-0.09,-6.42,-3.28,1.69,-4.31,1.44,3451.78
285.122,-0.09,-6.42,-3.28,1.69,-4.31,1.44,3451.78
285.169,-1.7,-4.45,-2.02,1.69,-4.31,1.44,3449.66
285.212,-1.7,-4.45,-2.02,1.69,-4.31,1.44,3449.66
285.256,-6.87,-4.62,-0.26,0.46,-4.26,3.49,3433.98
285.302,-6.87,-4.62,-0.26,0.46,-4.26,3.49,3433.98
285.346,-6.87,-4.62,-0.26,0.46,-4.26,3.49,3433.98
285.39,-10.66,-3.02,2.91,0.46,-4.26,3.49,3414.48
285.435,-10.66,-3.02,2.91,0.46,-4.26,3.49,3414.48
285.494,-9.53,-0.37,4.28,0.4,-3.96,3.24,3253.43
285.623,-7.19,1.22,7.58,0.28,-2.7,2.28,3374.22
285.668,-5.31,3.3,8.66,0.49,-2.26,1.66,3430.16
285.712,-5.31,3.3,8.66,0.49,-2.26,1.66,3430.16
285.755,-5.31,3.3,8.66,0.49,-2.26,1.66,3430.16
285.799,-5.31,3.3,8.66,0.49,-2.26,1.66,3430.16
285.841,-3.83,3.78,9.97,0.56,-2.14,1.39,3431.01
285.883,-3.83,3.78,9.97,0.56,-2.14,1.39,3431.01
285.927,-3.1,3.77,8.98,0.73,-2.12,1.36,3439.91
285.971,-3.88,4.77,7.37,0.15,-0.24,0.2,3439.91
286.014,-3.88,4.77,7.37,0.15,-0.24,0.2,3439.91
286.116,-10.17,-0.68,-0.73,-0.27,4.36,-2.27,3366.17
286.16,-10.17,-0.68,-0.73,-0.27,4.36,-2.27,3366.17
286.203,-8.35,-3.27,-6.18,0.88,4.36,-3.09,3451.78
286.247,-8.35,-3.27,-6.18,0.88,4.36,-3.09,3451.78
286.292,6.16,-5.33,-0.71,2.14,3.5,-2.39,3440.34
286.336,6.16,-5.33,-0.71,2.14,3.5,-2.39,3440.34
286.381,7.15,-3.43,4.12,1.95,3.55,-2.43,3456.02
286.425,7.15,-3.43,4.12,1.95,3.55,-2.43,3456.02
286.469,7.15,-3.43,4.12,1.95,3.55,-2.43,3456.02
286.514,6.51,-1.35,7.65,1.52,3.28,-2.01,3452.2
286.559,6.51,-1.35,7.65,1.52,3.28,-2.01,3452.2
286.661,7.25,-1.73,9.5,0.5,1.5,-0.95,3446.27
286.706,7.25,-1.73,9.5,0.5,1.5,-0.95,3446.27
286.751,8.1,-2.9,9.47,-0.16,0.66,-0.57,3446.69
286.798,7.47,-2.42,9.12,-0.16,0.66,-0.57,3447.96
286.842,7.47,-2.42,9.12,-0.16,0.66,-0.57,3447.96
286.897,7.47,-3.61,5.63,-0.97,-0.31,-0.23,3429.74
286.926,7.47,-3.61,5.63,-0.97,-0.31,-0.23,3429.74
